τε καὶ	τὸν δ	ὃ δ	οἳ δ	δ ἄρα	δ ἄρ	δέ οἱ	δ ἐν	δὲ καὶ	τὸν δὲ	ὣς εἰπὼν	οὔ τι	ὣς ἔφατ	ὣς φάτο	οἳ δὲ	δέ μιν	ὃ μὲν	ὅτε δὴ	ὃ δὲ	ὅ γ	οἳ μὲν	δ αὖτε	ὡς δ	αὐτὰρ ὃ	ὣς ἔφαθ	ἣ δ	δέ τε	δ ἐπὶ	ἐν δ	ὅ γε	δ οὔ	τῷ δ	ὣς ἄρα	ἀλλ ὅτε	ἔπεα πτερόεντα	πτερόεντα προσηύδα	οὐ γὰρ	αὐτὰρ ἐπεὶ	δ ὅτε	τὸν μὲν	ἐπὶ νῆας	νῦν δ	δ ἠμείβετ	τὴν δ	δέ τοι	ἠμείβετ ἔπειτα	καί μιν	ἀλλ ἄγε	ἐκ δ	ἔφαθ οἳ	ἐν δὲ	τοῦ δ	δ οὐκ	δέ μοι	οὐ γάρ	δ ὡς	δ ἀπαμειβόμενος	δ ἐκ	ῥα καὶ	ἀπαμειβόμενος προσέφη	εἰ δέ	μὲν γὰρ	ἦ ῥα	δ οὐ	εἰ μὴ	βῆ δὲ	ὥς τε	μὲν ἄρ	δ ἐπ	σὺ δ	οὐδέ τι	τὼ δ	αὐτίκα δ	δ αὖ	εἰ δ	οὐδέ τί	τοῖσι δ	ἦ καὶ	αἴ κ	τοὶ δ	τοῖσι δὲ	δ ἐξ	εἰς ὅ	ἐπεὶ οὔ	σὺ μὲν	καί οἱ	δέ κεν	δ ἀπὸ	δ αὖτ	αὖτε προσέειπε	παρὰ νηυσὶ	ἀμφὶ δ	καί ῥ	ἐνὶ στήθεσσιν	ἀμφὶ δὲ	δέ τ	ὢ πόποι	οὐ μὲν	ἐπὶ δὲ	δ ἐπεὶ
Iliados_19.txt	0.00328191663931736	0.00262553331145389	0.00164095831965868	0.000328191663931736	0.00229734164752215	0.000984574991795208	0.000984574991795208	0.000984574991795208	0.000984574991795208	0.000656383327863472	0.000984574991795208	0.000656383327863472	0	0.000328191663931736	0.000328191663931736	0	0	0	0.000328191663931736	0.000328191663931736	0.000656383327863472	0.000656383327863472	0.000656383327863472	0.000656383327863472	0.000328191663931736	0.00196914998359042	0.000656383327863472	0.000328191663931736	0	0.000328191663931736	0.000984574991795208	0.000328191663931736	0.000656383327863472	0	0.000656383327863472	0.000656383327863472	0.000984574991795208	0.000656383327863472	0.000328191663931736	0.000656383327863472	0	0.00131276665572694	0.000328191663931736	0	0.000656383327863472	0.000328191663931736	0	0.000656383327863472	0.00131276665572694	0.000328191663931736	0.000984574991795208	0.000328191663931736	0.000656383327863472	0.000328191663931736	0	0	0.00131276665572694	0	0.000328191663931736	0.00131276665572694	0.000328191663931736	0	0.000328191663931736	0	0	0	0	0.000328191663931736	0	0.000328191663931736	0.000656383327863472	0	0.000328191663931736	0	0.000656383327863472	0.000656383327863472	0.000328191663931736	0.000656383327863472	0.000656383327863472	0.000656383327863472	0.000328191663931736	0	0	0	0.000328191663931736	0.000328191663931736	0	0	0.000328191663931736	0	0	0.000656383327863472	0.000328191663931736	0.00131276665572694	0.000328191663931736	0	0	0.000656383327863472	0.000656383327863472	0
Iliados_2.txt	0.00348200961697894	0.000663239927043608	0.000497429945282706	0.00381362958050075	0.000663239927043608	0.00182390979936992	0.00116066987232631	0.000663239927043608	0.000663239927043608	0.000331619963521804	0.000165809981760902	0.000663239927043608	0.00082904990880451	0.000497429945282706	0.00082904990880451	0.000331619963521804	0.000663239927043608	0	0.000165809981760902	0.000663239927043608	0.000497429945282706	0	0.000165809981760902	0.00082904990880451	0.000165809981760902	0	0.00082904990880451	0.000165809981760902	0.000331619963521804	0.00165809981760902	0.000663239927043608	0.00265295970817443	0.000497429945282706	0	0.000165809981760902	0.000165809981760902	0.00132647985408722	0.000663239927043608	0.000165809981760902	0.000165809981760902	0.000663239927043608	0.000663239927043608	0	0.000165809981760902	0.000331619963521804	0	0.000331619963521804	0.000331619963521804	0.000165809981760902	0	0.000331619963521804	0	0.000497429945282706	0.000165809981760902	0.000165809981760902	0	0.000165809981760902	0.00082904990880451	0	0.000165809981760902	0.000497429945282706	0	0	0.000165809981760902	0.000663239927043608	0.000331619963521804	0.000165809981760902	0.000497429945282706	0	0.000331619963521804	0.000663239927043608	0	0	0.000165809981760902	0	0.000331619963521804	0.00082904990880451	0	0	0.000663239927043608	0.000331619963521804	0.000165809981760902	0.000165809981760902	0.000165809981760902	0	0	0.000497429945282706	0	0.000331619963521804	0	0.000497429945282706	0.000165809981760902	0	0.000165809981760902	0.000165809981760902	0	0.000331619963521804	0.000165809981760902	0	0.000165809981760902
Iliados_20.txt	0.00251607492311993	0.00251607492311993	0.00251607492311993	0.00111825552138664	0.000838691641039978	0.00195694716242661	0.000838691641039978	0.000279563880346659	0.000559127760693318	0.00111825552138664	0.000838691641039978	0.000559127760693318	0.000279563880346659	0	0.000279563880346659	0.0013978194017333	0.000559127760693318	0.00111825552138664	0.00223651104277327	0	0.000838691641039978	0.000279563880346659	0.000559127760693318	0.00111825552138664	0.000279563880346659	0.00111825552138664	0.000838691641039978	0.000279563880346659	0.000559127760693318	0.000279563880346659	0.000838691641039978	0	0.000559127760693318	0.000838691641039978	0.000559127760693318	0.000559127760693318	0	0.000559127760693318	0.00111825552138664	0.00111825552138664	0	0.000279563880346659	0.000559127760693318	0.000279563880346659	0	0.000559127760693318	0.000279563880346659	0.00111825552138664	0	0	0	0.000279563880346659	0	0	0.000559127760693318	0.000279563880346659	0.000279563880346659	0.000559127760693318	0.000838691641039978	0.000279563880346659	0.000279563880346659	0.00111825552138664	0.000838691641039978	0.000279563880346659	0.000279563880346659	0.000279563880346659	0.000559127760693318	0	0.000559127760693318	0	0.000279563880346659	0	0.000279563880346659	0.000559127760693318	0.000559127760693318	0.000559127760693318	0	0.000838691641039978	0	0	0	0.000559127760693318	0	0.000279563880346659	0.000279563880346659	0.000279563880346659	0	0	0.000838691641039978	0	0.000279563880346659	0.000279563880346659	0	0	0	0	0.000559127760693318	0.000559127760693318	0	0
Iliados_21.txt	0.00293718933574333	0.00203343877089923	0.00429281518300949	0.00135562584726615	0.00203343877089923	0.00316312697695436	0.00225937641211026	0.000451875282422052	0.000677812923633077	0.000677812923633077	0.000677812923633077	0.000451875282422052	0	0.000903750564844103	0.000225937641211026	0.00112968820605513	0.000225937641211026	0.000677812923633077	0.000677812923633077	0.00112968820605513	0.000677812923633077	0.000451875282422052	0.00112968820605513	0.00135562584726615	0.000677812923633077	0.00112968820605513	0.000677812923633077	0.000225937641211026	0.000677812923633077	0.000451875282422052	0.000451875282422052	0.000451875282422052	0.000677812923633077	0.000451875282422052	0.000903750564844103	0.000903750564844103	0.000677812923633077	0.000451875282422052	0.000451875282422052	0.000225937641211026	0.000451875282422052	0.000225937641211026	0	0.000451875282422052	0.000903750564844103	0	0.000225937641211026	0.000451875282422052	0.000451875282422052	0.000225937641211026	0.000225937641211026	0.000677812923633077	0.000225937641211026	0.000225937641211026	0	0.000451875282422052	0.000225937641211026	0.000451875282422052	0.000677812923633077	0.000225937641211026	0.000225937641211026	0.000225937641211026	0.000677812923633077	0.000225937641211026	0.000451875282422052	0	0.000225937641211026	0.000677812923633077	0.000225937641211026	0.00112968820605513	0.000225937641211026	0	0.000225937641211026	0.000451875282422052	0.000451875282422052	0.000451875282422052	0	0.000451875282422052	0.000225937641211026	0	0.000225937641211026	0	0.000903750564844103	0	0.000225937641211026	0.000451875282422052	0.000225937641211026	0.000451875282422052	0	0	0	0.000225937641211026	0.000677812923633077	0.000225937641211026	0.000225937641211026	0.000225937641211026	0.000677812923633077	0	0	0.000225937641211026
Iliados_22.txt	0.0029023746701847	0.00237467018469657	0.00158311345646438	0.000263852242744063	0.000527704485488127	0.00105540897097625	0.00079155672823219	0.000527704485488127	0.00079155672823219	0.00131926121372032	0.000527704485488127	0.000527704485488127	0	0	0.000263852242744063	0.00079155672823219	0.000263852242744063	0.00079155672823219	0.000527704485488127	0.000527704485488127	0.000263852242744063	0.00105540897097625	0.00079155672823219	0	0	0.00105540897097625	0.000527704485488127	0	0.000527704485488127	0.000527704485488127	0.000527704485488127	0	0.00079155672823219	0.000527704485488127	0.00079155672823219	0.00079155672823219	0.000263852242744063	0.000263852242744063	0.000527704485488127	0.000263852242744063	0.000527704485488127	0.00184696569920844	0	0.00079155672823219	0.000263852242744063	0	0.000263852242744063	0.000527704485488127	0	0	0.000263852242744063	0.000527704485488127	0.00079155672823219	0	0.000263852242744063	0.000263852242744063	0.000263852242744063	0.000263852242744063	0.00105540897097625	0.000263852242744063	0.000263852242744063	0	0.00105540897097625	0	0	0.000527704485488127	0.000263852242744063	0	0.000263852242744063	0.000263852242744063	0.000263852242744063	0.000263852242744063	0	0.000263852242744063	0.000527704485488127	0.000263852242744063	0	0	0	0	0.000263852242744063	0	0	0.00079155672823219	0.00105540897097625	0.000263852242744063	0.000527704485488127	0.000263852242744063	0	0.00079155672823219	0.00079155672823219	0.000263852242744063	0	0	0.00105540897097625	0.000527704485488127	0.00079155672823219	0	0.000527704485488127	0.00079155672823219
Iliados_23.txt	0.00173146544939399	0.00110184164961436	0.00157405949944908	0.00299071304895325	0.0039351487486227	0.00157405949944908	0.00236108924917362	0.000629623799779632	0.000944435699669447	0.000472217849834724	0.000944435699669447	0.000944435699669447	0.00157405949944908	0.000944435699669447	0.00078702974972454	0.000157405949944908	0.000157405949944908	0.00110184164961436	0.000472217849834724	0.000629623799779632	0.000629623799779632	0.000314811899889816	0.000157405949944908	0.00078702974972454	0.00141665354950417	0.000157405949944908	0.000157405949944908	0.00141665354950417	0.000629623799779632	0.000314811899889816	0.000472217849834724	0.00125924759955926	0.000314811899889816	0.00110184164961436	0.000472217849834724	0.000472217849834724	0.00078702974972454	0.000472217849834724	0.000314811899889816	0.000157405949944908	0.000314811899889816	0.000472217849834724	0	0.000157405949944908	0.000944435699669447	0	0.000629623799779632	0.000314811899889816	0.000157405949944908	0.00141665354950417	0.00110184164961436	0.000157405949944908	0.000157405949944908	0.000629623799779632	0.000157405949944908	0.000157405949944908	0.000157405949944908	0.000472217849834724	0.000629623799779632	0.000157405949944908	0.000314811899889816	0.000314811899889816	0.000629623799779632	0.000472217849834724	0.000944435699669447	0	0.000157405949944908	0.000472217849834724	0.000157405949944908	0	0.00078702974972454	0.000157405949944908	0.000472217849834724	0.000472217849834724	0.000314811899889816	0.000157405949944908	0.000157405949944908	0	0.000157405949944908	0.000629623799779632	0.00078702974972454	0	0.000157405949944908	0.000472217849834724	0.000157405949944908	0.000157405949944908	0	0.000629623799779632	0.000314811899889816	0	0	0	0.000314811899889816	0	0	0.000314811899889816	0.000314811899889816	0.000314811899889816	0.000472217849834724	0.000314811899889816
Iliados_24.txt	0.0031724828852897	0.0026715645349808	0.0003339455668726	0.0015027550509267	0.0021706461846719	0.0013357822674904	0.0006678911337452	0.0005009183503089	0.0003339455668726	0.0003339455668726	0	0.0006678911337452	0.0013357822674904	0.0006678911337452	0.0005009183503089	0.0005009183503089	0.0005009183503089	0.0006678911337452	0.0003339455668726	0.0006678911337452	0.0006678911337452	0.0015027550509267	0.0001669727834363	0.0001669727834363	0.0005009183503089	0.0006678911337452	0	0.0003339455668726	0.0003339455668726	0.0003339455668726	0.0005009183503089	0.0003339455668726	0.0005009183503089	0.000834863917181499	0.0001669727834363	0.0001669727834363	0.0003339455668726	0.0003339455668726	0	0.0005009183503089	0.0020036734012356	0.0003339455668726	0.0010018367006178	0.0010018367006178	0.000834863917181499	0.0010018367006178	0.0006678911337452	0.0013357822674904	0.0003339455668726	0.0005009183503089	0.0003339455668726	0.0003339455668726	0	0.000834863917181499	0.0013357822674904	0	0.0005009183503089	0	0.0003339455668726	0.0005009183503089	0.0003339455668726	0.0003339455668726	0.0003339455668726	0.0001669727834363	0.0001669727834363	0.0001669727834363	0	0.000834863917181499	0.0001669727834363	0.0001669727834363	0	0.0003339455668726	0.0001669727834363	0.0003339455668726	0	0.0005009183503089	0.0003339455668726	0.0006678911337452	0.0005009183503089	0	0.0001669727834363	0.0003339455668726	0	0.0006678911337452	0	0.0003339455668726	0.0003339455668726	0.0003339455668726	0	0.0010018367006178	0.0003339455668726	0.0003339455668726	0.0001669727834363	0	0.0001669727834363	0.0003339455668726	0	0.0005009183503089	0.0005009183503089	0.000834863917181499
Iliados_3.txt	0.00215450907971684	0.00277008310249307	0.000615574022776239	0.00338565712526931	0.00123114804555248	0.00215450907971684	0.000923361034164358	0.000923361034164358	0.000615574022776239	0	0	0.000307787011388119	0.000615574022776239	0.00123114804555248	0	0.00123114804555248	0	0.0015389350569406	0.000307787011388119	0.000615574022776239	0.000307787011388119	0.000307787011388119	0.000307787011388119	0.000923361034164358	0.00123114804555248	0.000307787011388119	0.000307787011388119	0	0	0.000307787011388119	0	0.000307787011388119	0.000307787011388119	0.0015389350569406	0	0	0	0.000307787011388119	0.000615574022776239	0	0	0.000307787011388119	0.000307787011388119	0.000615574022776239	0.000307787011388119	0	0	0.000307787011388119	0.000307787011388119	0.000923361034164358	0	0	0.000307787011388119	0.000615574022776239	0.000307787011388119	0.000923361034164358	0	0.000307787011388119	0.000923361034164358	0	0.000307787011388119	0.000615574022776239	0.000923361034164358	0.000307787011388119	0.000307787011388119	0.000307787011388119	0.000615574022776239	0.000615574022776239	0.000307787011388119	0	0	0	0.000615574022776239	0.000923361034164358	0.000307787011388119	0	0	0.000923361034164358	0	0.000615574022776239	0.000923361034164358	0.000307787011388119	0.000307787011388119	0.000307787011388119	0	0	0.000615574022776239	0	0.000615574022776239	0	0	0.000615574022776239	0.00123114804555248	0.000615574022776239	0	0	0	0.000307787011388119	0	0.000307787011388119
Iliados_4.txt	0.00418519487313628	0.00261574679571018	0.00183102275699712	0.00156944807742611	0.000784724038713053	0.00130787339785509	0.00156944807742611	0.00104629871828407	0.000261574679571018	0.00156944807742611	0.000784724038713053	0.000523149359142035	0.00104629871828407	0.000523149359142035	0.00130787339785509	0.000784724038713053	0.000261574679571018	0	0.000523149359142035	0.000261574679571018	0	0.000261574679571018	0.00104629871828407	0.000784724038713053	0.000261574679571018	0.000523149359142035	0.000784724038713053	0.000784724038713053	0.000261574679571018	0.00104629871828407	0.000261574679571018	0.000523149359142035	0.000261574679571018	0.000261574679571018	0.00183102275699712	0.00183102275699712	0.00130787339785509	0.000523149359142035	0.000784724038713053	0.000784724038713053	0	0	0.000523149359142035	0	0.000523149359142035	0.000523149359142035	0.000523149359142035	0.000261574679571018	0.00104629871828407	0	0.000261574679571018	0.000784724038713053	0.000523149359142035	0.000523149359142035	0.000523149359142035	0.000261574679571018	0.000261574679571018	0.000261574679571018	0.000261574679571018	0.000261574679571018	0	0.000784724038713053	0.000261574679571018	0	0	0.00104629871828407	0	0	0.000261574679571018	0.000523149359142035	0.000261574679571018	0	0.000784724038713053	0.000784724038713053	0.000261574679571018	0	0	0.000261574679571018	0.000523149359142035	0	0	0	0	0.000261574679571018	0	0	0.000261574679571018	0	0.000523149359142035	0	0	0.000261574679571018	0.000261574679571018	0.000784724038713053	0.000261574679571018	0.000784724038713053	0	0.000261574679571018	0	0.000261574679571018
Iliados_5.txt	0.00279459711224965	0.00263934171712467	0.00139729855612483	0.000776276975624903	0.00108678776587486	0.00170780934637479	0.00139729855612483	0.000931532370749884	0.000155255395124981	0.000776276975624903	0.000310510790249961	0.000465766185374942	0.000621021580499922	0.00108678776587486	0.000621021580499922	0.000621021580499922	0.000621021580499922	0.000931532370749884	0.000621021580499922	0.00108678776587486	0.000931532370749884	0.000465766185374942	0.000465766185374942	0.000931532370749884	0.000155255395124981	0.000931532370749884	0.000155255395124981	0.00108678776587486	0.000310510790249961	0.000621021580499922	0.000155255395124981	0.000776276975624903	0.000310510790249961	0.000621021580499922	0.000621021580499922	0.000621021580499922	0.000465766185374942	0	0.000465766185374942	0.00170780934637479	0.000155255395124981	0	0.000465766185374942	0.000621021580499922	0.000155255395124981	0.000465766185374942	0.000465766185374942	0.000621021580499922	0.000621021580499922	0	0.000310510790249961	0.00108678776587486	0.00108678776587486	0	0.000155255395124981	0.000310510790249961	0.000310510790249961	0.000155255395124981	0.000310510790249961	0.000310510790249961	0.000310510790249961	0.000155255395124981	0.000310510790249961	0.000931532370749884	0.000621021580499922	0.000621021580499922	0.000155255395124981	0.00155255395124981	0.000310510790249961	0.000155255395124981	0	0.000465766185374942	0.000155255395124981	0.000310510790249961	0.000155255395124981	0.000310510790249961	0	0.000155255395124981	0	0	0.000155255395124981	0.000621021580499922	0.000155255395124981	0.000310510790249961	0.000155255395124981	0	0	0.000621021580499922	0.000310510790249961	0.000310510790249961	0	0.000621021580499922	0.000310510790249961	0	0.000465766185374942	0.000155255395124981	0.000155255395124981	0.000465766185374942	0.000155255395124981	0.000155255395124981
Iliados_6.txt	0.00372836218375499	0.00213049267643142	0.00159786950732357	0.000532623169107856	0.00133155792276964	0.00239680426098535	0.00106524633821571	0.000798934753661784	0.00106524633821571	0.000798934753661784	0.00106524633821571	0.00106524633821571	0.000266311584553928	0.00106524633821571	0.000266311584553928	0.000798934753661784	0.000266311584553928	0.00159786950732357	0	0.000532623169107856	0.000266311584553928	0.000532623169107856	0.000266311584553928	0.000266311584553928	0.000532623169107856	0.0018641810918775	0.000266311584553928	0	0.000266311584553928	0.000798934753661784	0.00106524633821571	0.000532623169107856	0.00106524633821571	0.00133155792276964	0	0	0.000532623169107856	0.000532623169107856	0.000798934753661784	0	0.000532623169107856	0	0.000532623169107856	0.000798934753661784	0	0.000532623169107856	0.000798934753661784	0.000798934753661784	0.000266311584553928	0	0.000266311584553928	0	0	0.000798934753661784	0.000532623169107856	0.000532623169107856	0.000266311584553928	0.000266311584553928	0	0.000266311584553928	0.000532623169107856	0.000266311584553928	0.000266311584553928	0.000266311584553928	0.000266311584553928	0.000266311584553928	0	0	0.000266311584553928	0.000798934753661784	0	0.000266311584553928	0.000266311584553928	0.000532623169107856	0.000532623169107856	0	0	0.000266311584553928	0.00106524633821571	0.000266311584553928	0	0.000266311584553928	0	0	0.000532623169107856	0.000798934753661784	0	0.000266311584553928	0.000266311584553928	0.000266311584553928	0	0	0	0.000266311584553928	0.000266311584553928	0	0	0.000532623169107856	0	0
Iliados_7.txt	0.00294464075382803	0.00147232037691402	0.00265017667844523	0.00323910482921084	0.00206124852767962	0.00088339222614841	0.000588928150765607	0.000294464075382803	0.00117785630153121	0.00088339222614841	0.00147232037691402	0.00088339222614841	0.000294464075382803	0	0.00117785630153121	0.000294464075382803	0.00117785630153121	0.000588928150765607	0	0.000588928150765607	0.000588928150765607	0.00176678445229682	0	0.000294464075382803	0.00235571260306243	0	0.000294464075382803	0.000294464075382803	0.00117785630153121	0.000294464075382803	0	0.000588928150765607	0.00088339222614841	0.000294464075382803	0.000294464075382803	0.000294464075382803	0	0.00117785630153121	0.000294464075382803	0.000294464075382803	0.00147232037691402	0.000294464075382803	0	0.000294464075382803	0	0	0.000588928150765607	0.000294464075382803	0.000294464075382803	0.00176678445229682	0.00088339222614841	0.000588928150765607	0	0.00088339222614841	0.00117785630153121	0.000294464075382803	0.000294464075382803	0.000588928150765607	0.000294464075382803	0.000294464075382803	0.000294464075382803	0	0.000294464075382803	0.000294464075382803	0.000588928150765607	0	0	0	0.00088339222614841	0.000294464075382803	0.000588928150765607	0.000294464075382803	0	0.000294464075382803	0.000294464075382803	0.000294464075382803	0.00176678445229682	0	0.000588928150765607	0.000294464075382803	0.000588928150765607	0.000294464075382803	0.00206124852767962	0.000588928150765607	0.000588928150765607	0	0	0	0	0.00088339222614841	0.000294464075382803	0	0.000588928150765607	0	0.000588928150765607	0	0.000588928150765607	0	0	0
Iliados_8.txt	0.00375	0.0015	0.001	0.00125	0.001	0.001	0.0015	0.001	0.001	0.00075	5e-04	0.00125	0.00125	0.00075	0.00075	5e-04	0.001	5e-04	5e-04	0.00075	0.00075	5e-04	5e-04	5e-04	5e-04	0	5e-04	5e-04	0.00075	0.00025	0.00075	5e-04	5e-04	5e-04	5e-04	5e-04	5e-04	0.00025	5e-04	0.00075	0.00025	5e-04	5e-04	0.00075	0.00075	5e-04	0.00075	0	0.00025	0	0	0.00075	0.00075	0	0	0.00075	5e-04	0.00125	0.00025	0.00025	0	0.00025	0.00025	5e-04	0.00075	0	0	0.00025	0.001	0	5e-04	0.00075	0.00025	0.00025	0.00025	0.00025	0.00075	0	5e-04	0	0	0.00125	0	0	0	0.00025	5e-04	0	0	0.00025	0	0	0	0	0	0	0.00075	0.00025	0.001	0
Iliados_9.txt	0.00294521892794031	0.00157078342823483	0.00098173964264677	0.00176713135676419	0.00274887099941096	0.000196347928529354	0.000589043785588062	0.000589043785588062	0.000589043785588062	0.000392695857058708	0	0.00117808757117612	0.000196347928529354	0.000392695857058708	0.000392695857058708	0.000589043785588062	0.000392695857058708	0.000785391714117416	0.000196347928529354	0.000196347928529354	0.000392695857058708	0.000589043785588062	0.000392695857058708	0	0.00137443549970548	0.000589043785588062	0.000785391714117416	0.000392695857058708	0.00098173964264677	0.000785391714117416	0.000785391714117416	0.000589043785588062	0.000196347928529354	0.000392695857058708	0	0	0.000589043785588062	0.000785391714117416	0.000196347928529354	0	0	0.000589043785588062	0.000196347928529354	0	0.00157078342823483	0.000196347928529354	0	0	0	0.00137443549970548	0.000589043785588062	0.000196347928529354	0.000196347928529354	0.00137443549970548	0.000392695857058708	0	0.000589043785588062	0.000196347928529354	0	0.000589043785588062	0.00176713135676419	0.000196347928529354	0	0.000196347928529354	0.000196347928529354	0	0.000392695857058708	0	0.000392695857058708	0.000785391714117416	0.000589043785588062	0	0	0	0.000196347928529354	0.000785391714117416	0.000392695857058708	0.000196347928529354	0.000589043785588062	0.000196347928529354	0.000392695857058708	0	0.000589043785588062	0.000392695857058708	0.000196347928529354	0.000392695857058708	0.00137443549970548	0.000196347928529354	0.000196347928529354	0.000196347928529354	0.000392695857058708	0	0.000196347928529354	0.000589043785588062	0	0.000392695857058708	0	0.000196347928529354	0.000392695857058708	0.000392695857058708
